periodo;atrasomax6;Malo;NivelRiesgo;ClienteNuevo;ML_Score;VZ_score_3t;NS_scoret;SI_Scoret;Score_Alt;Nos_Fintech
202341;0;1;Medio;0;453;574;814;648;517;553
202442;38;0;Muy Bajo;1;631;714;416;619;569;332
202420;20;0;Medio;0;354;643;579;843;441;346
202326;0;0;Medio;1;524;560;653;397;664;486
202258;0;1;Bajo;0;779;344;439;817;761;508
202348;0;0;Medio;1;629;427;476;674;553;512
202201;29;0;Bajo;0;625;313;723;553;697;474
202390;0;0;Alto;0;561;549;762;544;380;605
202391;18;0;Bajo;0;710;349;566;614;836;479
202317;0;0;Muy Bajo;0;415;451;666;766;707;699
202334;0;0;Medio;1;961;498;463;638;673;548
202258;0;0;Bajo;1;518;636;458;597;368;677
202244;73;0;Medio;0;462;702;675;781;582;600
202373;0;0;Medio;1;524;412;426;678;489;459
202360;0;0;Bajo;1;733;504;574;525;357;531
202373;0;0;Alto;1;565;470;614;630;681;285
202349;0;1;Alto;0;458;555;564;473;553;579
202280;0;0;Alto;1;635;722;492;645;400;332
202413;0;1;Alto;1;295;459;695;696;489;626
202403;0;0;Bajo;1;635;394;778;434;678;474
202452;0;1;Alto;0;329;528;570;630;606;479
202429;0;0;Medio;0;492;783;435;581;507;529
202364;20;1;Muy Alto;0;532;286;631;727;541;379
202427;0;0;Medio;1;700;474;588;469;449;639
202347;64;0;Medio;0;471;623;713;501;419;556
202220;0;1;Medio;1;670;622;664;815;520;519
202247;37;0;Medio;0;556;641;543;571;345;416
202433;0;1;Muy Alto;1;619;597;546;761;484;557
202214;0;0;Muy Bajo;0;554;472;742;552;607;385
202343;0;0;Muy Bajo;0;820;626;313;883;570;514
202201;0;1;Alto;0;691;704;525;628;513;474
202254;0;0;Bajo;1;384;443;485;445;674;438
202459;7;1;Bajo;0;825;538;729;801;601;525
202344;41;1;Muy Alto;0;602;771;888;606;580;389
202212;0;1;Muy Alto;1;655;460;561;805;889;522
202424;0;1;Medio;0;442;520;530;590;605;511
202472;149;0;Bajo;1;375;512;482;806;744;578
202356;6;1;Muy Alto;0;328;511;761;688;840;597
202208;0;0;Alto;0;521;674;522;624;362;438
202322;90;0;Bajo;1;738;587;529;646;480;293
202364;85;1;Alto;0;700;809;545;594;469;311
202290;0;0;Alto;1;424;637;476;548;530;560
202336;0;0;Medio;0;705;545;747;727;425;560
202386;0;0;Muy Bajo;0;573;415;431;686;449;510
202378;6;1;Alto;1;611;768;613;420;889;435
202228;10;0;Medio;0;393;286;475;407;665;723
202420;12;1;Alto;0;567;368;525;774;408;583
202241;0;1;Alto;0;758;683;517;703;459;431
202428;0;0;Medio;1;550;441;574;808;768;509
202392;0;0;Alto;1;551;378;499;625;612;539
202345;69;0;Medio;0;666;504;492;587;715;310
202401;62;0;Alto;0;447;451;363;734;634;633
202412;0;0;Medio;0;604;449;674;675;507;536
202420;0;0;Medio;1;603;555;704;637;655;525
202440;0;1;Bajo;1;691;573;635;661;570;582
202246;0;0;Medio;0;809;534;592;768;568;628
202235;0;0;Bajo;1;612;602;477;696;489;484
202453;0;1;Bajo;0;545;321;691;607;604;531
202282;0;1;Alto;0;485;544;480;731;484;616
202456;14;1;Muy Alto;0;507;624;690;549;646;503
202397;58;0;Bajo;1;528;648;509;480;681;459
202210;60;0;Muy Alto;0;663;295;553;465;448;373
202486;0;1;Alto;0;868;625;360;429;656;511
202442;9;0;Bajo;0;643;671;480;814;617;415
202451;0;0;Medio;1;790;730;462;653;581;600
202205;0;0;Bajo;0;479;531;557;671;474;537
202319;0;1;Alto;0;558;575;500;651;630;499
202489;0;1;Alto;1;540;489;672;677;628;454
202265;0;0;Medio;0;528;547;465;498;587;365
202346;0;0;Muy Bajo;0;524;376;543;469;346;492
202424;0;0;Muy Alto;1;658;318;731;653;415;667
202439;49;1;Alto;1;563;688;914;496;517;473
202377;72;1;Muy Alto;0;586;531;699;553;512;580
202467;0;0;Bajo;0;468;450;823;483;437;462
202482;0;0;Alto;0;612;665;572;462;604;482
202263;0;1;Muy Alto;0;787;589;528;620;446;302
202417;62;0;Medio;1;595;688;291;636;498;329
202483;0;1;Medio;0;421;623;349;641;679;343
202377;0;0;Bajo;0;904;408;605;459;466;438
202298;0;1;Muy Alto;0;570;512;513;509;549;334
202305;0;0;Bajo;0;660;626;664;850;552;488
202299;21;0;Muy Alto;0;615;650;447;479;669;508
202206;0;0;Bajo;0;509;782;613;442;632;535
202397;19;0;Alto;0;665;656;840;619;737;460
202333;6;1;Alto;0;446;592;493;713;763;442
202459;0;1;Muy Alto;0;669;641;545;891;927;339
202223;14;0;Medio;1;456;461;551;588;426;520
202253;45;0;Alto;1;718;443;623;690;754;488
202365;22;1;Muy Alto;1;789;444;640;397;770;506
202402;7;1;Alto;0;655;606;785;655;697;571
202283;8;1;Muy Alto;0;595;546;202;785;543;518
202345;0;0;Bajo;0;707;525;448;517;489;370
202285;81;1;Medio;1;758;419;596;632;573;440
202278;0;0;Medio;0;803;781;609;880;541;563
202201;0;0;Bajo;1;480;732;598;711;671;570
202251;0;1;Alto;0;802;625;766;508;387;418
202373;0;0;Bajo;0;736;508;854;678;518;564
202405;0;1;Muy Alto;1;371;386;603;689;611;486
202460;0;0;Medio;0;583;275;641;565;583;669
202488;67;0;Bajo;0;646;401;379;663;586;562
202234;50;0;Medio;0;791;550;697;700;815;545
202295;0;0;Medio;0;761;772;538;929;777;518
202272;0;1;Medio;1;352;484;562;797;572;588
202239;0;0;Bajo;0;670;715;653;627;687;636
202354;26;0;Bajo;0;444;412;387;986;608;681
202450;0;1;Alto;0;455;684;739;608;659;648
202362;0;0;Medio;0;720;528;681;748;646;760
202318;166;0;Muy Bajo;0;454;443;689;662;641;509
202459;3;0;Medio;0;660;634;411;569;521;469
202468;0;1;Alto;0;739;508;660;727;509;502
202254;23;1;Medio;0;537;612;705;579;555;490
202436;16;1;Muy Alto;1;667;528;630;508;395;376
202422;0;0;Bajo;1;797;445;763;661;418;551
202451;0;0;Alto;1;729;653;531;624;685;415
202312;0;1;Muy Alto;0;417;511;682;596;759;594
202455;17;0;Bajo;0;547;585;540;338;672;505
202407;0;1;Alto;0;628;279;680;695;585;437
202429;0;1;Muy Alto;1;610;480;225;900;778;573
202266;0;1;Alto;0;591;562;633;587;339;542
202275;0;1;Alto;0;662;650;653;520;802;461
202303;58;0;Medio;0;1000;535;386;546;482;425
202392;25;0;Bajo;0;264;366;695;712;567;669
202452;65;0;Muy Bajo;0;513;530;716;159;674;661
202426;0;1;Muy Alto;0;461;722;524;613;625;478
202494;21;0;Alto;0;799;529;389;765;515;485
202298;0;1;Medio;0;500;611;546;797;707;602
202486;0;1;Medio;0;440;652;512;571;634;474
202449;0;0;Bajo;1;786;559;695;667;720;318
202366;18;1;Muy Alto;1;556;753;688;694;601;373
202230;0;0;Bajo;1;529;756;488;525;699;458
202447;0;0;Medio;0;665;680;516;744;642;496
202306;0;0;Medio;0;723;665;611;610;530;523
202251;0;0;Medio;0;589;526;541;674;725;322
202281;43;0;Muy Bajo;0;631;441;638;604;412;397
202333;0;1;Muy Alto;0;712;531;577;464;828;655
202485;0;0;Alto;0;728;798;509;337;514;706
202338;50;1;Medio;1;676;519;403;509;450;581
202384;0;1;Medio;1;714;407;671;680;374;385
202473;0;1;Muy Alto;0;584;637;640;710;860;515
202269;7;0;Alto;1;718;695;431;545;418;562
202234;0;1;Muy Alto;0;226;521;578;607;481;529
202462;0;0;Medio;1;414;544;680;759;690;435
202253;0;0;Bajo;0;351;572;803;821;977;547
202405;0;0;Muy Bajo;0;510;532;395;822;685;444
202326;23;0;Medio;0;779;551;665;688;588;558
202435;90;0;Alto;0;488;527;857;793;657;457
202243;72;1;Muy Alto;0;464;307;602;471;511;491
202440;0;0;Medio;0;695;689;943;567;428;385
202311;0;1;Muy Alto;0;605;558;528;739;424;546
202449;0;0;Bajo;1;488;493;563;1000;550;662
202351;0;0;Medio;1;480;553;506;680;466;602
202383;0;0;Muy Bajo;0;766;644;691;503;820;437
202295;0;1;Alto;1;468;551;545;542;404;388
202208;0;0;Medio;0;653;766;595;586;738;349
202384;19;0;Bajo;1;689;486;674;529;471;375
202481;0;1;Alto;0;434;577;440;629;756;384
202395;22;0;Medio;1;411;585;501;570;515;658
202395;0;1;Bajo;0;758;756;773;702;629;380
202355;24;1;Bajo;0;708;617;607;780;556;506
202293;3;0;Medio;0;667;638;479;610;366;571
202360;0;1;Medio;0;713;319;595;640;547;419
202261;0;0;Medio;0;847;558;756;502;647;377
202322;9;0;Medio;0;494;602;524;479;860;465
202251;0;1;Muy Alto;1;691;749;755;674;486;459
202477;0;1;Medio;0;713;303;341;718;488;433
202205;0;0;Medio;0;500;421;533;611;249;470
202292;0;0;Muy Bajo;0;661;560;474;551;633;657
202370;0;1;Alto;1;599;771;768;681;477;410
202222;0;1;Alto;0;766;603;455;695;621;703
202201;59;1;Muy Alto;1;367;672;518;745;877;459
202333;0;0;Medio;0;765;725;393;760;311;427
202433;59;0;Alto;0;951;477;523;466;503;706
202212;0;1;Medio;0;813;624;829;611;533;350
202246;0;1;Medio;0;332;241;544;640;737;666
202234;0;0;Medio;0;540;769;688;416;753;578
202278;20;0;Medio;1;664;520;542;394;327;510
202418;0;0;Bajo;1;680;707;480;532;559;458
202273;38;1;Medio;0;516;488;722;678;712;378
202482;0;0;Bajo;0;501;640;704;503;571;393
202449;0;0;Bajo;0;692;373;641;401;515;590
202247;0;1;Muy Alto;0;672;604;445;672;575;455
202321;20;0;Muy Bajo;1;510;524;730;444;347;699
202414;0;1;Alto;0;592;613;598;607;611;456
202439;0;0;Bajo;1;545;618;824;486;544;487
202256;0;0;Bajo;0;574;683;472;686;712;323
202307;0;0;Medio;1;586;612;559;844;596;390
202248;16;0;Muy Alto;1;395;351;568;710;503;397
202261;0;0;Alto;0;530;471;609;653;783;560
202226;0;0;Muy Bajo;0;716;544;756;739;594;420
202492;0;0;Medio;0;834;450;343;681;603;582
202457;0;0;Medio;0;859;729;504;568;468;471
202208;0;0;Bajo;0;879;424;436;715;374;368
202313;0;0;Alto;0;547;554;435;619;601;555
202453;0;0;Medio;0;786;663;831;640;916;560
202380;0;1;Medio;0;389;468;599;454;515;345
202407;0;1;Muy Alto;0;498;623;425;858;515;313
202327;0;0;Medio;0;469;422;349;578;698;601
202256;0;0;Medio;1;496;669;483;728;703;573
202414;0;1;Bajo;1;448;471;617;685;630;585
202214;13;0;Bajo;1;324;781;508;771;544;378
202228;0;0;Bajo;0;459;599;476;519;341;346
202278;19;1;Alto;0;516;614;675;571;574;342
202416;0;0;Alto;0;501;442;733;645;448;514
202354;0;0;Bajo;0;626;551;451;690;662;459
202214;0;1;Muy Alto;0;609;645;576;612;540;480
202387;0;0;Bajo;0;565;427;464;565;433;501
202207;0;1;Medio;0;443;583;359;753;551;625
202203;60;0;Bajo;0;498;486;456;354;466;426
202311;0;0;Muy Bajo;0;615;556;723;654;494;476
202438;0;0;Alto;1;670;659;556;727;447;332
202439;0;0;Bajo;1;311;525;362;692;663;583
202474;104;0;Bajo;0;738;646;501;529;743;534
202494;0;0;Bajo;0;449;382;576;628;653;381
202427;0;0;Medio;0;409;556;875;666;780;413
202215;0;0;Bajo;0;280;508;469;516;507;354
202392;13;0;Medio;0;666;449;634;646;645;474
202319;0;0;Alto;0;844;681;569;537;606;451
202228;0;1;Muy Alto;1;527;551;370;477;750;547
202402;33;1;Alto;1;381;761;329;851;428;585
202239;0;1;Muy Alto;1;592;481;480;590;503;582
202473;83;1;Alto;0;699;461;609;691;810;529
202431;0;1;Alto;0;564;537;622;330;348;686
202286;0;0;Medio;1;656;457;492;663;480;398
202326;0;0;Bajo;0;790;521;572;644;728;658
202500;12;0;Medio;1;685;483;599;548;206;523
202225;0;0;Bajo;0;532;485;695;488;456;404
202345;0;1;Medio;1;654;486;465;829;694;655
202213;44;0;Muy Alto;0;593;502;844;777;525;437
202412;0;1;Muy Alto;0;765;306;381;850;498;503
202225;17;0;Muy Bajo;0;518;390;549;621;515;389
202268;0;1;Alto;0;492;352;808;625;732;501
202267;0;1;Alto;0;369;640;517;700;693;453
202433;0;1;Muy Alto;0;606;610;482;806;572;402
202309;0;0;Muy Bajo;0;592;645;557;699;650;458
202346;29;0;Muy Bajo;1;696;629;367;527;790;673
202311;0;0;Medio;0;805;591;589;636;409;481
202428;27;1;Medio;0;360;389;298;658;530;458
202311;0;1;Muy Alto;1;479;674;443;598;490;284
202234;0;0;Bajo;0;881;583;578;706;553;368
202311;0;1;Medio;0;508;539;721;453;788;429
202464;0;0;Bajo;0;451;418;629;622;574;592
202436;0;0;Medio;1;426;601;493;624;694;450
202283;0;0;Muy Alto;0;433;678;672;643;361;460
202242;108;1;Muy Alto;0;728;622;472;623;604;551
202301;0;0;Muy Bajo;0;366;379;508;658;649;450
202206;0;0;Medio;0;423;690;338;602;449;494
202380;0;0;Bajo;0;400;625;478;589;434;469
202482;0;1;Muy Alto;0;540;472;387;565;368;459
202426;30;0;Muy Bajo;0;497;623;556;710;684;453
202429;0;0;Medio;1;636;608;741;654;500;175
202489;0;1;Alto;0;615;735;852;739;915;481
202350;7;1;Muy Alto;0;619;765;586;729;644;560
202477;0;0;Bajo;1;642;492;448;371;407;332
202398;0;0;Medio;0;362;628;444;577;623;750
202270;0;0;Medio;0;541;570;520;653;836;432
202312;0;0;Bajo;0;667;537;396;742;440;526
202204;0;0;Alto;0;591;406;763;712;429;441
202295;23;0;Muy Bajo;1;849;354;663;542;648;469
202352;0;1;Alto;0;325;581;650;754;455;725
202337;0;0;Muy Bajo;1;540;684;689;936;622;391
202447;0;0;Bajo;0;645;480;503;641;478;619
202443;0;0;Bajo;0;569;435;629;373;691;652
202231;7;0;Bajo;1;511;459;622;713;713;394
202240;10;1;Alto;0;533;288;591;699;647;370
202429;0;0;Bajo;0;660;307;441;798;469;534
202236;7;1;Muy Alto;0;604;699;691;623;540;427
202423;0;1;Muy Alto;0;736;527;679;710;452;557
202206;1;0;Medio;1;740;720;391;777;746;388
202420;9;0;Muy Bajo;1;524;626;644;557;606;541
202275;0;0;Bajo;0;638;578;700;705;675;374
202204;0;0;Muy Alto;1;651;584;337;286;382;306
202334;27;0;Bajo;0;231;494;283;528;584;371
202318;14;0;Bajo;1;637;475;352;830;558;367
202294;29;0;Muy Bajo;0;680;435;538;554;591;442
202262;0;0;Bajo;1;770;547;715;534;592;511
202394;0;1;Muy Alto;0;333;644;534;708;527;625
202403;0;1;Medio;1;423;748;626;588;534;440
202226;0;0;Alto;0;799;379;352;655;616;648
202373;0;0;Medio;1;751;519;632;775;606;474
202500;25;0;Alto;0;485;688;313;407;670;621
202333;0;0;Muy Bajo;0;497;431;511;796;791;590
202318;0;0;Alto;1;683;722;428;661;531;464
202475;0;1;Medio;0;585;385;523;644;598;550
202412;0;0;Muy Bajo;1;710;617;808;572;407;371
202425;0;0;Muy Alto;0;290;604;540;911;565;464
202220;23;1;Alto;0;459;729;556;592;539;410
202313;49;0;Bajo;1;517;672;877;454;342;544
202340;0;0;Medio;0;603;688;411;709;364;475
202247;10;1;Muy Alto;0;575;517;697;815;595;503
202201;0;0;Medio;0;436;619;717;822;547;472
202290;0;0;Medio;0;636;597;558;769;594;279
202342;0;0;Bajo;1;599;616;718;651;748;498
202238;0;1;Alto;0;821;433;344;931;715;459
202493;114;1;Muy Alto;0;402;293;635;610;776;571
202339;0;0;Alto;0;739;582;710;607;657;543
202459;0;0;Muy Bajo;1;351;476;823;706;563;489
202361;17;0;Medio;0;564;626;657;559;614;374
202378;0;1;Bajo;0;415;825;332;620;681;690
202210;0;0;Alto;0;774;802;535;717;567;666
202461;2;1;Muy Alto;0;437;356;578;756;623;411
202338;0;0;Bajo;0;956;567;723;816;401;244
202372;0;0;Bajo;0;805;511;521;725;547;467
202213;83;0;Muy Bajo;1;427;549;718;338;621;706
202368;0;0;Medio;0;533;700;664;703;537;553
202330;0;0;Medio;0;695;489;526;632;887;519
202284;0;0;Medio;1;590;595;725;700;520;311
202301;0;0;Bajo;1;501;685;684;404;597;555
202473;16;0;Muy Bajo;1;798;231;509;472;352;520
202465;16;0;Bajo;0;583;324;668;431;530;543
202238;0;1;Muy Alto;0;586;728;443;701;575;488
202294;0;0;Alto;1;716;687;427;691;434;468
202295;49;1;Medio;1;716;359;686;621;465;355
202269;0;1;Medio;0;556;694;733;459;515;376
202436;0;1;Muy Bajo;0;573;607;745;631;603;701
202337;0;0;Medio;0;682;234;541;467;732;462
202276;0;1;Alto;0;724;622;675;818;502;408
202235;0;0;Bajo;0;389;654;714;807;625;427
202201;0;1;Medio;0;658;394;846;532;501;672
202496;0;0;Bajo;0;781;455;637;527;613;578
202260;0;0;Bajo;0;551;588;562;705;615;566
202467;0;0;Bajo;0;616;645;371;634;698;690
202429;0;1;Muy Alto;1;511;445;509;717;552;385
202470;22;0;Alto;0;678;579;589;758;604;376
202486;83;1;Bajo;0;322;387;612;817;565;453
202491;0;1;Medio;0;644;362;773;668;573;402
202413;5;0;Bajo;0;478;512;598;477;464;660
202365;58;0;Medio;0;499;527;648;490;571;615
202205;0;0;Alto;0;778;439;678;600;576;646
202278;27;1;Alto;0;667;411;550;629;734;436
202262;58;0;Medio;0;543;483;474;583;565;624
202332;0;1;Medio;0;436;629;629;797;736;277
202289;0;1;Alto;1;529;543;728;709;433;518
202437;64;0;Alto;0;545;299;418;628;602;474
202242;0;0;Medio;1;743;552;660;542;397;525
202289;0;1;Muy Alto;0;591;721;413;598;487;575
202496;0;0;Muy Bajo;1;466;563;503;466;735;484
202495;0;0;Medio;1;658;395;649;606;577;379
202304;56;0;Medio;0;757;552;471;341;724;432
202214;0;1;Muy Alto;1;266;625;548;768;584;463
202488;0;0;Muy Alto;0;552;636;548;577;453;352
202379;22;1;Alto;0;655;658;471;559;730;448
202325;24;0;Bajo;0;332;656;540;591;334;435
202223;56;0;Bajo;0;629;521;645;678;606;508
202263;0;1;Medio;1;765;702;469;927;727;419
202343;141;0;Bajo;0;340;500;560;776;800;540
202353;0;0;Muy Bajo;0;592;613;705;653;590;559
202345;22;1;Alto;1;459;458;888;379;579;554
202425;0;0;Bajo;1;689;492;604;719;666;512
202304;76;0;Medio;0;567;524;594;671;569;528
202304;6;0;Muy Bajo;0;519;619;508;571;459;408
202239;0;1;Muy Alto;0;641;329;643;407;431;399
202398;0;0;Alto;1;653;636;645;383;853;497
202334;51;1;Muy Alto;0;633;677;361;411;557;459
202267;24;1;Alto;0;735;565;676;619;669;611
202379;0;0;Bajo;0;583;612;614;613;750;367
202242;0;0;Alto;0;556;405;544;623;565;595
202215;32;1;Medio;0;523;573;483;667;715;456
202311;0;0;Medio;1;545;501;550;595;713;571
202357;0;0;Medio;0;746;648;400;582;570;607
202489;10;1;Medio;1;787;503;541;532;676;580
202431;0;1;Medio;0;657;687;397;698;474;584
202357;0;0;Muy Bajo;0;551;352;669;480;580;517
202238;0;0;Muy Bajo;0;691;477;565;789;693;441
202297;17;1;Alto;1;733;686;684;982;532;379
202489;0;1;Alto;0;572;584;757;728;418;484
202454;0;1;Alto;1;674;733;602;802;523;560
202396;0;0;Medio;0;587;540;603;537;611;406
202286;0;0;Bajo;0;632;586;637;358;578;553
202210;0;0;Medio;0;637;539;371;737;494;490
202205;0;0;Muy Bajo;0;583;559;544;633;549;460
202323;0;0;Muy Bajo;0;483;606;614;663;647;530
202318;0;1;Bajo;0;477;437;578;464;476;710
202494;0;0;Bajo;1;1000;495;526;770;449;547
202359;0;0;Bajo;1;714;373;855;522;577;430
202428;81;0;Bajo;0;436;370;695;655;562;539
202416;0;0;Alto;0;682;451;880;588;442;480
202384;17;0;Medio;0;531;486;555;530;640;490
202215;97;1;Alto;0;768;448;521;784;412;435
202357;0;0;Medio;0;600;715;182;551;696;497
202336;0;1;Alto;0;584;573;626;511;648;509
202461;0;0;Bajo;0;371;597;755;718;517;638
202357;0;0;Bajo;0;539;408;655;755;460;486
202247;0;0;Muy Bajo;0;703;588;704;595;683;435
202373;0;0;Muy Bajo;0;722;423;711;868;509;492
202330;29;1;Alto;1;530;581;610;638;434;469
202295;28;1;Alto;0;803;599;668;811;654;369
202315;0;0;Bajo;0;495;710;575;822;619;449
202443;0;0;Muy Bajo;0;634;572;789;815;612;473
202492;0;1;Muy Alto;0;385;737;593;583;521;405
202482;0;1;Medio;0;667;417;522;558;711;499
202499;0;0;Muy Bajo;1;614;481;641;643;537;566
202483;0;0;Medio;1;346;429;410;690;675;465
202269;82;1;Muy Alto;0;379;454;538;576;710;403
202348;0;0;Bajo;0;827;332;607;573;611;542
202211;0;0;Bajo;1;695;732;489;450;545;435
202454;40;0;Alto;1;823;464;246;579;637;560
202238;0;0;Bajo;0;507;681;745;534;435;424
202334;0;0;Medio;0;584;664;891;464;618;425
202400;0;1;Alto;0;430;629;759;520;618;534
202223;0;1;Muy Alto;0;502;763;182;688;529;548
202418;17;0;Medio;0;429;538;484;488;720;611
202341;0;0;Bajo;0;569;506;525;805;696;419
202304;0;0;Bajo;0;661;401;611;609;526;439
202410;0;0;Bajo;0;557;414;481;549;750;319
202311;25;0;Muy Bajo;1;532;482;579;678;550;680
202304;0;0;Medio;1;716;415;324;848;779;568
202371;19;0;Medio;0;519;513;538;565;463;574
202333;3;0;Medio;0;450;418;682;813;695;435
202493;0;0;Medio;1;703;704;492;613;320;534
202327;0;0;Muy Bajo;0;351;569;527;662;561;607
202306;24;1;Alto;0;950;635;740;796;612;300
202292;0;0;Bajo;0;764;656;265;591;583;535
202487;0;1;Muy Alto;0;619;683;637;667;438;668
202251;0;0;Alto;0;775;578;564;471;659;572
202229;0;1;Muy Alto;0;518;526;863;829;579;473
202496;0;1;Alto;0;435;739;658;708;699;588
202497;4;0;Alto;0;482;692;619;695;870;612
202414;1;1;Medio;0;484;592;724;754;659;384
202467;0;0;Muy Alto;0;655;631;663;560;733;649
202457;21;1;Muy Alto;0;735;598;654;560;631;455
202301;27;1;Muy Alto;1;560;601;990;798;388;561
202310;0;0;Bajo;0;638;516;607;518;609;629
202382;0;1;Alto;0;757;338;585;599;626;558
202201;6;0;Bajo;0;716;647;843;701;335;395
202255;0;0;Bajo;0;613;636;633;669;609;521
202349;35;0;Muy Bajo;0;415;681;539;822;593;529
202337;0;1;Medio;0;459;648;743;590;392;348
202402;60;0;Alto;0;577;787;501;806;446;464
202317;0;1;Muy Alto;0;532;421;680;632;588;426
202354;0;1;Medio;1;475;527;636;317;484;392
202491;0;0;Medio;0;650;708;629;600;930;590
202263;0;1;Muy Alto;0;542;550;502;798;465;466
202444;25;0;Alto;0;570;517;526;816;521;420
202225;36;1;Medio;0;856;496;532;486;542;605
202290;5;0;Bajo;0;633;516;225;529;704;618
202275;0;0;Alto;0;527;463;614;536;644;404
202494;0;0;Muy Bajo;0;573;493;242;636;627;649
202410;0;1;Alto;1;813;611;452;688;662;493
202217;0;0;Alto;0;369;491;548;576;569;508
202328;0;1;Medio;0;534;484;421;454;785;512
202451;0;0;Bajo;0;615;542;769;593;639;566
202379;48;0;Alto;0;671;346;339;408;593;460
202382;0;0;Medio;0;882;751;391;621;509;353
202352;8;0;Medio;0;571;447;604;706;346;305
202225;0;0;Medio;0;505;536;363;785;560;457
202380;28;1;Muy Alto;0;570;668;555;756;853;372
202398;14;0;Medio;0;670;721;562;513;508;646
202361;17;0;Muy Bajo;0;619;532;454;500;741;632
202377;0;1;Muy Alto;0;556;600;516;611;590;543
202485;28;0;Muy Bajo;0;502;468;478;459;817;446
202263;0;0;Medio;0;290;702;659;806;676;438
202350;0;0;Bajo;0;563;525;387;663;442;624
202354;164;1;Medio;1;709;363;864;630;824;518
202356;80;1;Bajo;0;516;461;530;921;573;509
202249;0;0;Alto;1;535;515;850;944;861;610
202284;0;0;Bajo;1;643;496;693;588;724;427
202377;0;1;Alto;0;692;649;591;861;738;611
202348;12;0;Bajo;0;826;666;563;616;593;450
202318;13;0;Medio;0;356;740;681;524;688;339
202263;0;0;Medio;0;602;384;537;736;504;328
202389;30;0;Muy Bajo;0;630;419;547;789;668;564
202249;0;1;Medio;1;703;615;714;504;506;388
202457;88;1;Muy Alto;0;608;464;676;466;397;558
202424;58;1;Muy Alto;0;518;622;512;435;633;463
202341;0;0;Medio;0;655;764;649;764;794;534
202415;0;0;Muy Alto;0;518;622;702;703;565;454
202411;0;0;Bajo;0;702;583;580;620;797;568
202232;0;1;Muy Alto;0;354;583;550;782;681;516
202358;43;0;Medio;1;676;608;477;541;677;431
202485;0;0;Medio;1;543;669;184;644;583;477
202486;0;1;Alto;1;656;582;468;580;579;538
202344;68;1;Medio;0;774;597;802;494;621;474
202219;0;0;Medio;0;635;535;479;597;701;511
202218;0;1;Alto;0;568;700;693;658;511;281
202457;0;0;Alto;0;582;552;816;653;521;438
202278;17;1;Muy Alto;1;317;425;458;682;629;500
